user_id,country,device_type,plan_type,signup_ts,device_added,device_added_ts,device_configured,device_configured_ts,alert_viewed,alert_viewed_ts,alert_resolved,alert_resolved_ts
10168,IN,sensor,free,2024-02-21,1,2024-02-22 23:00:00,0,,0,,0,
10169,IN,sensor,pro,2024-04-16,1,2024-04-17 22:00:00,1,2024-04-18 21:00:00,0,,0,
10170,IN,gateway,free,2024-02-25,1,2024-02-27 19:00:00,1,2024-02-29 18:00:00,1,2024-03-03 14:00:00,1,2024-03-04 03:00:00
10171,US,sensor,free,2024-05-30,1,2024-06-01 05:00:00,1,2024-06-01 22:00:00,0,,0,
10172,DE,sensor,free,2024-05-17,1,2024-05-18 11:00:00,1,2024-05-21 04:00:00,1,2024-05-22 08:00:00,0,
10173,US,sensor,free,2024-01-29,1,2024-01-31 15:00:00,0,,0,,0,
10174,IN,sensor,pro,2024-06-22,1,2024-06-23 15:00:00,1,2024-06-25 22:00:00,1,2024-06-28 15:00:00,1,2024-06-29 06:00:00
10175,DE,gateway,free,2024-02-10,1,2024-02-10 14:00:00,1,2024-02-12 08:00:00,0,,0,
10176,DE,gateway,free,2024-02-13,0,2024-02-13 20:00:00,0,,0,,0,
10177,UK,sensor,pro,2024-01-29,1,2024-01-29 18:00:00,1,2024-01-31 12:00:00,1,2024-02-01 10:00:00,1,2024-02-03 12:00:00
10178,IN,sensor,free,2024-04-25,1,2024-04-26 14:00:00,0,,0,,0,
10179,US,tracker,free,2024-02-19,1,2024-02-20 14:00:00,0,,0,,0,
10180,US,sensor,pro,2024-01-20,0,2024-01-20 23:00:00,0,,0,,0,
10181,US,tracker,free,2024-01-08,1,2024-01-10 13:00:00,0,,0,,0,
10182,IN,sensor,pro,2024-04-09,1,2024-04-11 10:00:00,1,2024-04-12 11:00:00,0,,0,
10183,IN,sensor,pro,2024-02-13,1,2024-02-14 08:00:00,1,2024-02-15 02:00:00,0,,0,
10184,IN,gateway,free,2024-01-16,1,2024-01-16 11:00:00,1,2024-01-18 02:00:00,1,2024-01-20 11:00:00,1,2024-01-22 00:00:00
10185,US,tracker,free,2024-03-09,1,2024-03-10 20:00:00,1,2024-03-12 11:00:00,0,,0,
10186,IN,sensor,enterprise,2024-06-26,1,2024-06-27 15:00:00,1,2024-06-29 16:00:00,1,2024-07-01 16:00:00,0,
10187,UK,sensor,free,2024-04-24,0,2024-04-25 20:00:00,0,,0,,0,
10188,UK,sensor,enterprise,2024-05-04,1,2024-05-06 21:00:00,0,,0,,0,
10189,DE,tracker,free,2024-05-20,1,2024-05-20 04:00:00,0,,0,,0,
10190,DE,gateway,pro,2024-03-12,1,2024-03-12 07:00:00,1,2024-03-14 12:00:00,1,2024-03-16 00:00:00,0,
10191,US,sensor,pro,2024-05-08,1,2024-05-10 21:00:00,1,2024-05-11 05:00:00,1,2024-05-11 11:00:00,1,2024-05-11 21:00:00
10192,IN,sensor,pro,2024-01-20,1,2024-01-22 04:00:00,1,2024-01-23 10:00:00,0,,0,
10193,DE,sensor,free,2024-04-12,1,2024-04-13 10:00:00,1,2024-04-16 05:00:00,1,2024-04-17 06:00:00,0,
10194,UK,sensor,free,2024-04-24,1,2024-04-25 04:00:00,0,,0,,0,
10195,IN,sensor,free,2024-06-01,1,2024-06-01 05:00:00,0,,0,,0,
10196,FR,gateway,enterprise,2024-01-29,1,2024-01-29 15:00:00,1,2024-01-31 03:00:00,1,2024-02-02 07:00:00,0,
10197,US,sensor,free,2024-01-18,0,2024-01-19 09:00:00,0,,0,,0,
10198,UK,sensor,enterprise,2024-04-26,1,2024-04-28 00:00:00,1,2024-04-29 22:00:00,0,,0,
10199,DE,gateway,free,2024-03-28,1,2024-03-29 04:00:00,0,,0,,0,
10200,IN,sensor,free,2024-06-29,1,2024-06-30 04:00:00,1,2024-06-30 14:00:00,0,,0,
10201,US,sensor,free,2024-03-10,1,2024-03-11 11:00:00,1,2024-03-11 19:00:00,1,2024-03-14 13:00:00,0,
10202,DE,sensor,pro,2024-04-01,1,2024-04-03 16:00:00,0,,0,,0,
10203,IN,sensor,pro,2024-03-02,0,2024-03-04 20:00:00,0,,0,,0,
10204,IN,tracker,free,2024-02-21,0,2024-02-22 03:00:00,0,,0,,0,
10205,DE,gateway,enterprise,2024-03-18,1,2024-03-19 21:00:00,1,2024-03-22 02:00:00,1,2024-03-24 16:00:00,0,
10206,DE,sensor,free,2024-06-02,1,2024-06-02 10:00:00,0,,0,,0,
10207,UK,sensor,pro,2024-01-11,1,2024-01-11 14:00:00,1,2024-01-12 16:00:00,0,,0,
10208,DE,sensor,pro,2024-01-21,1,2024-01-22 23:00:00,1,2024-01-25 07:00:00,0,,0,
10209,DE,gateway,free,2024-06-07,1,2024-06-09 05:00:00,1,2024-06-09 11:00:00,0,,0,
10210,US,gateway,free,2024-02-14,1,2024-02-16 18:00:00,1,2024-02-17 07:00:00,1,2024-02-19 16:00:00,0,
10211,FR,sensor,free,2024-04-18,0,2024-04-20 02:00:00,0,,0,,0,
10212,IN,sensor,free,2024-01-27,1,2024-01-28 19:00:00,0,,0,,0,
10213,DE,sensor,enterprise,2024-06-10,1,2024-06-11 17:00:00,1,2024-06-13 21:00:00,0,,0,
10214,US,gateway,enterprise,2024-02-19,1,2024-02-20 17:00:00,0,,0,,0,
10215,FR,tracker,pro,2024-04-09,1,2024-04-10 23:00:00,1,2024-04-12 01:00:00,1,2024-04-13 05:00:00,1,2024-04-14 16:00:00
10216,UK,tracker,pro,2024-05-06,1,2024-05-07 21:00:00,1,2024-05-08 22:00:00,1,2024-05-09 15:00:00,1,2024-05-11 18:00:00
10217,US,sensor,free,2024-06-02,1,2024-06-04 17:00:00,1,2024-06-06 01:00:00,1,2024-06-06 20:00:00,0,
10218,IN,gateway,free,2024-02-17,1,2024-02-17 17:00:00,1,2024-02-19 06:00:00,0,,0,
10219,US,gateway,pro,2024-06-28,1,2024-06-29 20:00:00,1,2024-07-01 19:00:00,1,2024-07-04 02:00:00,0,
10220,DE,tracker,pro,2024-05-06,1,2024-05-08 09:00:00,1,2024-05-10 06:00:00,0,,0,
10221,US,sensor,pro,2024-03-24,1,2024-03-25 09:00:00,1,2024-03-27 22:00:00,1,2024-03-30 12:00:00,0,
10222,US,gateway,pro,2024-03-18,1,2024-03-20 15:00:00,1,2024-03-23 14:00:00,0,,0,
10223,FR,sensor,free,2024-05-12,1,2024-05-14 20:00:00,1,2024-05-17 03:00:00,0,,0,
10224,IN,gateway,free,2024-05-19,1,2024-05-21 05:00:00,1,2024-05-22 14:00:00,0,,0,
10225,DE,sensor,pro,2024-01-13,1,2024-01-14 02:00:00,1,2024-01-15 15:00:00,0,,0,
10226,US,gateway,free,2024-03-31,1,2024-04-02 23:00:00,1,2024-04-05 14:00:00,0,,0,
10227,US,tracker,pro,2024-01-16,1,2024-01-17 19:00:00,0,,0,,0,
10228,UK,sensor,free,2024-06-27,1,2024-06-29 05:00:00,0,,0,,0,
10229,DE,gateway,free,2024-06-30,1,2024-06-30 14:00:00,0,,0,,0,
10230,IN,sensor,free,2024-03-08,1,2024-03-10 03:00:00,1,2024-03-10 20:00:00,1,2024-03-13 17:00:00,1,2024-03-15 06:00:00
10231,US,sensor,pro,2024-05-20,1,2024-05-21 13:00:00,1,2024-05-23 19:00:00,1,2024-05-24 16:00:00,0,
10232,IN,sensor,pro,2024-05-25,1,2024-05-26 21:00:00,0,,0,,0,
10233,UK,sensor,free,2024-03-16,1,2024-03-16 11:00:00,0,,0,,0,
10234,IN,tracker,free,2024-05-26,1,2024-05-28 17:00:00,0,,0,,0,
10235,UK,sensor,free,2024-03-21,0,2024-03-22 11:00:00,0,,0,,0,
10236,US,gateway,free,2024-02-11,1,2024-02-12 08:00:00,1,2024-02-14 11:00:00,0,,0,
10237,UK,tracker,free,2024-05-28,1,2024-05-30 02:00:00,1,2024-05-30 14:00:00,1,2024-05-31 05:00:00,0,
10238,IN,tracker,free,2024-06-29,1,2024-06-30 09:00:00,1,2024-06-30 19:00:00,0,,0,
10239,UK,gateway,free,2024-01-01,1,2024-01-03 21:00:00,1,2024-01-04 10:00:00,1,2024-01-06 18:00:00,1,2024-01-06 19:00:00
10240,IN,sensor,free,2024-05-21,1,2024-05-22 09:00:00,1,2024-05-24 00:00:00,0,,0,
10241,US,tracker,free,2024-05-10,1,2024-05-12 18:00:00,0,,0,,0,
10242,DE,sensor,free,2024-04-05,1,2024-04-06 09:00:00,1,2024-04-07 22:00:00,0,,0,
10243,IN,tracker,free,2024-01-09,1,2024-01-10 00:00:00,1,2024-01-12 06:00:00,1,2024-01-15 02:00:00,0,
10244,IN,gateway,free,2024-01-11,1,2024-01-11 13:00:00,0,,0,,0,
10245,IN,gateway,enterprise,2024-05-30,1,2024-05-30 07:00:00,1,2024-06-01 23:00:00,1,2024-06-04 14:00:00,1,2024-06-06 00:00:00
10246,FR,sensor,free,2024-06-06,1,2024-06-07 11:00:00,1,2024-06-10 09:00:00,0,,0,
10247,DE,gateway,pro,2024-06-23,1,2024-06-23 19:00:00,1,2024-06-26 11:00:00,1,2024-06-28 17:00:00,0,
10248,UK,tracker,free,2024-04-28,1,2024-04-29 10:00:00,0,,0,,0,
10249,FR,tracker,pro,2024-01-05,1,2024-01-06 02:00:00,1,2024-01-08 08:00:00,1,2024-01-10 17:00:00,0,
10250,DE,sensor,enterprise,2024-01-30,1,2024-02-01 22:00:00,1,2024-02-03 01:00:00,1,2024-02-03 11:00:00,1,2024-02-06 07:00:00
10251,US,tracker,free,2024-03-08,1,2024-03-10 05:00:00,1,2024-03-10 12:00:00,0,,0,
10252,IN,sensor,pro,2024-03-31,1,2024-04-02 06:00:00,1,2024-04-04 03:00:00,0,,0,
10253,DE,gateway,free,2024-06-05,1,2024-06-05 23:00:00,1,2024-06-08 21:00:00,1,2024-06-10 06:00:00,0,
10254,IN,gateway,free,2024-06-21,1,2024-06-23 15:00:00,1,2024-06-24 22:00:00,0,,0,
10255,FR,sensor,free,2024-04-11,1,2024-04-11 10:00:00,1,2024-04-14 09:00:00,1,2024-04-14 14:00:00,0,
10256,DE,sensor,free,2024-05-14,1,2024-05-15 12:00:00,0,,0,,0,
10257,US,gateway,free,2024-05-23,1,2024-05-24 09:00:00,1,2024-05-25 07:00:00,0,,0,
10258,US,sensor,free,2024-03-12,1,2024-03-14 11:00:00,0,,0,,0,
10259,UK,sensor,free,2024-03-29,1,2024-03-31 17:00:00,1,2024-04-02 12:00:00,0,,0,
10260,DE,gateway,pro,2024-06-17,1,2024-06-18 09:00:00,1,2024-06-18 10:00:00,1,2024-06-19 20:00:00,0,
10261,US,tracker,free,2024-06-27,1,2024-06-29 23:00:00,1,2024-07-01 18:00:00,1,2024-07-02 05:00:00,1,2024-07-02 12:00:00
10262,US,gateway,free,2024-02-24,1,2024-02-26 13:00:00,1,2024-02-29 04:00:00,1,2024-03-01 19:00:00,0,
10263,US,sensor,free,2024-06-27,1,2024-06-27 16:00:00,1,2024-06-28 21:00:00,0,,0,
10264,FR,sensor,free,2024-01-21,1,2024-01-23 16:00:00,1,2024-01-26 09:00:00,0,,0,
10265,UK,gateway,free,2024-04-16,1,2024-04-18 12:00:00,1,2024-04-20 03:00:00,0,,0,
10266,DE,gateway,free,2024-03-20,1,2024-03-20 14:00:00,0,,0,,0,
10267,IN,gateway,free,2024-06-23,1,2024-06-24 22:00:00,1,2024-06-27 02:00:00,1,2024-06-27 17:00:00,1,2024-06-29 12:00:00
10268,IN,tracker,free,2024-05-18,1,2024-05-19 13:00:00,1,2024-05-21 00:00:00,0,,0,
10269,IN,sensor,pro,2024-04-08,1,2024-04-08 06:00:00,1,2024-04-10 07:00:00,0,,0,
10270,IN,sensor,free,2024-04-19,1,2024-04-21 21:00:00,1,2024-04-22 20:00:00,1,2024-04-24 03:00:00,0,
10271,IN,tracker,free,2024-05-13,0,2024-05-13 11:00:00,0,,0,,0,
10272,IN,gateway,free,2024-06-04,0,2024-06-06 23:00:00,0,,0,,0,
10273,FR,gateway,enterprise,2024-06-18,1,2024-06-18 10:00:00,1,2024-06-19 20:00:00,1,2024-06-21 10:00:00,0,
10274,DE,tracker,pro,2024-06-28,1,2024-06-28 18:00:00,1,2024-07-01 02:00:00,0,,0,
10275,FR,tracker,free,2024-01-11,1,2024-01-11 03:00:00,1,2024-01-13 19:00:00,0,,0,
10276,IN,gateway,free,2024-06-16,1,2024-06-17 06:00:00,0,,0,,0,
10277,US,sensor,free,2024-06-06,1,2024-06-08 03:00:00,0,,0,,0,
10278,UK,tracker,free,2024-03-17,1,2024-03-17 13:00:00,1,2024-03-19 05:00:00,0,,0,
10279,IN,gateway,pro,2024-04-08,1,2024-04-08 19:00:00,1,2024-04-10 00:00:00,0,,0,
10280,IN,sensor,pro,2024-05-13,1,2024-05-13 11:00:00,1,2024-05-13 16:00:00,1,2024-05-15 22:00:00,1,2024-05-18 14:00:00
10281,IN,gateway,free,2024-02-18,1,2024-02-20 21:00:00,1,2024-02-22 09:00:00,1,2024-02-24 06:00:00,0,
10282,IN,sensor,free,2024-06-09,1,2024-06-10 01:00:00,1,2024-06-11 02:00:00,1,2024-06-11 06:00:00,0,
10283,FR,tracker,pro,2024-05-18,1,2024-05-18 22:00:00,1,2024-05-21 20:00:00,1,2024-05-23 08:00:00,1,2024-05-25 11:00:00
10284,UK,sensor,pro,2024-03-05,0,2024-03-06 21:00:00,0,,0,,0,
10285,DE,tracker,pro,2024-06-03,1,2024-06-04 08:00:00,1,2024-06-05 23:00:00,1,2024-06-06 00:00:00,0,
10286,DE,tracker,free,2024-06-06,1,2024-06-07 11:00:00,1,2024-06-08 11:00:00,0,,0,
10287,IN,tracker,pro,2024-06-22,0,2024-06-24 09:00:00,0,,0,,0,
10288,DE,gateway,free,2024-01-26,1,2024-01-28 04:00:00,1,2024-01-28 07:00:00,1,2024-01-30 14:00:00,0,
10289,US,tracker,free,2024-06-04,1,2024-06-06 07:00:00,1,2024-06-07 14:00:00,1,2024-06-09 19:00:00,1,2024-06-10 20:00:00
10290,DE,sensor,pro,2024-04-14,1,2024-04-16 16:00:00,1,2024-04-17 09:00:00,1,2024-04-20 01:00:00,0,
10291,US,sensor,pro,2024-06-08,1,2024-06-08 03:00:00,1,2024-06-10 14:00:00,1,2024-06-11 14:00:00,0,
10292,DE,tracker,free,2024-01-12,1,2024-01-13 12:00:00,0,,0,,0,
10293,IN,sensor,pro,2024-04-28,1,2024-04-30 12:00:00,1,2024-04-30 20:00:00,0,,0,
10294,US,sensor,pro,2024-03-26,1,2024-03-27 07:00:00,1,2024-03-28 08:00:00,0,,0,
10295,IN,sensor,free,2024-05-23,1,2024-05-23 07:00:00,1,2024-05-23 18:00:00,1,2024-05-23 22:00:00,0,
10296,FR,sensor,pro,2024-03-11,1,2024-03-12 21:00:00,1,2024-03-13 23:00:00,0,,0,
10297,UK,gateway,free,2024-06-28,1,2024-06-29 16:00:00,1,2024-06-30 22:00:00,1,2024-07-02 14:00:00,0,
10298,IN,gateway,pro,2024-04-09,1,2024-04-11 21:00:00,1,2024-04-14 11:00:00,1,2024-04-16 03:00:00,1,2024-04-16 21:00:00
10299,DE,sensor,free,2024-05-09,0,2024-05-10 08:00:00,0,,0,,0,
10300,UK,tracker,free,2024-04-03,1,2024-04-04 22:00:00,1,2024-04-05 07:00:00,1,2024-04-05 16:00:00,0,
10301,FR,sensor,pro,2024-06-04,1,2024-06-04 17:00:00,1,2024-06-07 13:00:00,0,,0,
10302,UK,gateway,free,2024-06-05,1,2024-06-07 07:00:00,0,,0,,0,
10303,DE,sensor,free,2024-05-01,1,2024-05-01 08:00:00,1,2024-05-02 00:00:00,0,,0,
10304,FR,gateway,pro,2024-04-14,1,2024-04-14 06:00:00,0,,0,,0,
10305,IN,sensor,pro,2024-02-25,1,2024-02-27 15:00:00,0,,0,,0,
10306,US,sensor,free,2024-01-25,1,2024-01-26 20:00:00,0,,0,,0,
10307,FR,tracker,free,2024-04-02,1,2024-04-04 20:00:00,1,2024-04-06 21:00:00,1,2024-04-07 12:00:00,1,2024-04-08 20:00:00
10308,IN,sensor,pro,2024-02-10,1,2024-02-11 10:00:00,0,,0,,0,
10309,FR,tracker,free,2024-05-12,1,2024-05-12 01:00:00,1,2024-05-14 19:00:00,0,,0,
10310,IN,gateway,free,2024-04-26,1,2024-04-27 04:00:00,1,2024-04-28 10:00:00,0,,0,
10311,FR,sensor,free,2024-04-28,0,2024-04-30 18:00:00,0,,0,,0,
10312,IN,gateway,pro,2024-05-03,1,2024-05-05 23:00:00,0,,0,,0,
10313,FR,sensor,free,2024-04-14,1,2024-04-14 06:00:00,1,2024-04-15 22:00:00,1,2024-04-17 15:00:00,0,
10314,DE,gateway,pro,2024-05-12,1,2024-05-14 12:00:00,1,2024-05-16 02:00:00,1,2024-05-18 06:00:00,0,
10315,US,tracker,pro,2024-03-08,1,2024-03-09 17:00:00,1,2024-03-10 06:00:00,1,2024-03-12 16:00:00,1,2024-03-14 11:00:00
10316,US,sensor,free,2024-06-13,1,2024-06-14 02:00:00,1,2024-06-15 04:00:00,1,2024-06-16 14:00:00,0,
10317,IN,gateway,free,2024-05-05,1,2024-05-05 15:00:00,0,,0,,0,
10318,IN,sensor,free,2024-03-08,1,2024-03-09 10:00:00,1,2024-03-11 17:00:00,1,2024-03-11 19:00:00,1,2024-03-14 03:00:00
10319,US,gateway,free,2024-02-01,1,2024-02-01 14:00:00,1,2024-02-04 06:00:00,0,,0,
10320,DE,sensor,free,2024-01-14,1,2024-01-16 21:00:00,0,,0,,0,
10321,US,sensor,pro,2024-03-30,1,2024-03-30 12:00:00,1,2024-03-31 19:00:00,1,2024-04-03 09:00:00,1,2024-04-05 17:00:00
10322,IN,tracker,free,2024-05-03,1,2024-05-04 13:00:00,0,,0,,0,
10323,FR,sensor,pro,2024-01-30,1,2024-02-01 23:00:00,1,2024-02-04 08:00:00,0,,0,
10324,DE,gateway,pro,2024-06-19,1,2024-06-20 08:00:00,1,2024-06-21 00:00:00,1,2024-06-22 09:00:00,0,
10325,DE,gateway,free,2024-06-29,1,2024-06-29 09:00:00,1,2024-06-30 15:00:00,0,,0,
10326,IN,gateway,free,2024-02-22,1,2024-02-23 13:00:00,0,,0,,0,
10327,IN,gateway,pro,2024-01-29,1,2024-01-29 09:00:00,1,2024-01-31 11:00:00,0,,0,
10328,IN,gateway,pro,2024-06-04,1,2024-06-04 19:00:00,1,2024-06-05 12:00:00,0,,0,
10329,IN,sensor,enterprise,2024-05-03,1,2024-05-05 16:00:00,1,2024-05-07 07:00:00,1,2024-05-08 02:00:00,0,
10330,UK,tracker,free,2024-03-18,1,2024-03-18 08:00:00,1,2024-03-20 02:00:00,0,,0,
10331,US,tracker,enterprise,2024-06-25,1,2024-06-25 12:00:00,1,2024-06-26 11:00:00,1,2024-06-29 10:00:00,1,2024-06-30 09:00:00
10332,US,sensor,free,2024-05-02,1,2024-05-03 13:00:00,1,2024-05-06 10:00:00,0,,0,
10333,DE,sensor,free,2024-03-30,1,2024-03-30 16:00:00,0,,0,,0,
10334,US,gateway,free,2024-06-12,1,2024-06-12 03:00:00,1,2024-06-12 12:00:00,1,2024-06-12 18:00:00,1,2024-06-14 13:00:00
10335,DE,tracker,free,2024-05-06,0,2024-05-06 08:00:00,0,,0,,0,
10336,UK,tracker,pro,2024-01-27,1,2024-01-27 11:00:00,1,2024-01-30 03:00:00,1,2024-02-01 10:00:00,0,
10337,IN,tracker,free,2024-06-04,0,2024-06-04 15:00:00,0,,0,,0,
10338,IN,sensor,pro,2024-04-19,1,2024-04-19 23:00:00,1,2024-04-20 14:00:00,0,,0,
10339,IN,tracker,pro,2024-06-06,1,2024-06-06 12:00:00,1,2024-06-07 00:00:00,0,,0,
10340,UK,tracker,enterprise,2024-02-13,1,2024-02-13 03:00:00,1,2024-02-13 19:00:00,0,,0,
10341,DE,sensor,free,2024-06-19,1,2024-06-21 13:00:00,1,2024-06-22 17:00:00,1,2024-06-23 18:00:00,0,
10342,US,sensor,pro,2024-02-24,1,2024-02-26 17:00:00,1,2024-02-29 05:00:00,1,2024-02-29 21:00:00,0,
10343,DE,sensor,free,2024-03-28,1,2024-03-29 11:00:00,1,2024-03-30 15:00:00,0,,0,
10344,US,gateway,free,2024-04-14,1,2024-04-14 01:00:00,1,2024-04-15 01:00:00,1,2024-04-15 16:00:00,0,
10345,FR,sensor,pro,2024-06-03,1,2024-06-03 14:00:00,0,,0,,0,
10346,IN,sensor,free,2024-05-08,1,2024-05-09 09:00:00,0,,0,,0,
10347,IN,sensor,free,2024-01-10,1,2024-01-12 03:00:00,1,2024-01-14 05:00:00,1,2024-01-16 06:00:00,0,
10348,FR,sensor,pro,2024-05-05,1,2024-05-07 21:00:00,1,2024-05-10 10:00:00,1,2024-05-11 05:00:00,1,2024-05-12 22:00:00
10349,US,sensor,free,2024-02-12,0,2024-02-12 16:00:00,0,,0,,0,
10350,IN,gateway,free,2024-03-09,1,2024-03-10 17:00:00,0,,0,,0,
10351,US,sensor,free,2024-05-16,1,2024-05-16 14:00:00,0,,0,,0,
10352,US,tracker,free,2024-03-07,1,2024-03-08 05:00:00,0,,0,,0,
10353,DE,tracker,pro,2024-01-29,1,2024-01-29 14:00:00,1,2024-01-30 14:00:00,1,2024-01-30 16:00:00,1,2024-02-02 15:00:00
10354,UK,tracker,free,2024-01-02,0,2024-01-02 07:00:00,0,,0,,0,
10355,IN,gateway,pro,2024-03-22,1,2024-03-23 20:00:00,1,2024-03-25 06:00:00,0,,0,
10356,DE,sensor,pro,2024-05-03,1,2024-05-03 09:00:00,1,2024-05-05 10:00:00,1,2024-05-05 16:00:00,1,2024-05-06 22:00:00
10357,UK,sensor,pro,2024-01-14,1,2024-01-16 13:00:00,1,2024-01-17 10:00:00,1,2024-01-19 07:00:00,1,2024-01-21 03:00:00
10358,IN,sensor,pro,2024-03-02,1,2024-03-04 12:00:00,1,2024-03-05 03:00:00,1,2024-03-07 16:00:00,0,
10359,DE,tracker,free,2024-02-24,1,2024-02-26 05:00:00,1,2024-02-26 18:00:00,1,2024-02-27 06:00:00,1,2024-03-01 00:00:00
10360,US,sensor,free,2024-01-29,0,2024-01-30 23:00:00,0,,0,,0,
10361,UK,gateway,free,2024-01-05,1,2024-01-05 16:00:00,0,,0,,0,
10362,UK,gateway,free,2024-04-29,1,2024-04-30 23:00:00,1,2024-05-02 04:00:00,1,2024-05-04 12:00:00,0,
10363,FR,tracker,free,2024-02-08,1,2024-02-09 13:00:00,0,,0,,0,
10364,UK,gateway,pro,2024-05-30,0,2024-05-30 23:00:00,0,,0,,0,
10365,DE,gateway,pro,2024-01-16,1,2024-01-17 07:00:00,0,,0,,0,
10366,IN,sensor,free,2024-05-29,1,2024-05-31 10:00:00,1,2024-06-01 01:00:00,1,2024-06-03 14:00:00,0,
10367,UK,gateway,free,2024-06-05,1,2024-06-07 15:00:00,1,2024-06-08 02:00:00,0,,0,
10368,IN,sensor,free,2024-05-19,1,2024-05-19 02:00:00,1,2024-05-19 13:00:00,1,2024-05-20 04:00:00,0,
10369,US,tracker,pro,2024-01-13,1,2024-01-13 04:00:00,0,,0,,0,
10370,US,gateway,pro,2024-05-01,1,2024-05-01 22:00:00,1,2024-05-04 15:00:00,0,,0,
10371,IN,sensor,free,2024-05-05,1,2024-05-07 09:00:00,1,2024-05-09 20:00:00,1,2024-05-10 14:00:00,0,
10372,FR,tracker,pro,2024-05-15,1,2024-05-16 07:00:00,0,,0,,0,
10373,US,sensor,free,2024-04-19,1,2024-04-21 06:00:00,1,2024-04-23 17:00:00,0,,0,
10374,IN,tracker,free,2024-05-31,1,2024-05-31 20:00:00,1,2024-06-01 10:00:00,0,,0,
10375,FR,tracker,free,2024-02-06,1,2024-02-07 17:00:00,1,2024-02-09 04:00:00,0,,0,
10376,IN,tracker,pro,2024-03-31,0,2024-03-31 09:00:00,0,,0,,0,
10377,DE,sensor,free,2024-06-12,0,2024-06-14 00:00:00,0,,0,,0,
10378,US,sensor,free,2024-03-13,1,2024-03-13 23:00:00,0,,0,,0,
10379,UK,tracker,free,2024-01-15,0,2024-01-16 09:00:00,0,,0,,0,
10380,UK,tracker,free,2024-02-28,1,2024-02-29 09:00:00,1,2024-03-03 04:00:00,0,,0,
10381,UK,sensor,pro,2024-01-05,1,2024-01-07 21:00:00,1,2024-01-08 14:00:00,0,,0,
10382,US,sensor,free,2024-01-15,1,2024-01-17 15:00:00,1,2024-01-18 12:00:00,1,2024-01-18 18:00:00,0,
10383,IN,sensor,pro,2024-04-09,1,2024-04-11 05:00:00,1,2024-04-11 21:00:00,0,,0,
10384,UK,tracker,free,2024-05-25,1,2024-05-25 21:00:00,0,,0,,0,
10385,UK,sensor,free,2024-05-12,1,2024-05-14 16:00:00,1,2024-05-15 17:00:00,1,2024-05-18 14:00:00,1,2024-05-19 10:00:00
10386,DE,sensor,free,2024-03-26,1,2024-03-27 08:00:00,1,2024-03-29 02:00:00,0,,0,
10387,DE,gateway,free,2024-05-24,1,2024-05-26 16:00:00,0,,0,,0,
10388,FR,sensor,free,2024-05-29,1,2024-05-30 17:00:00,0,,0,,0,
10389,UK,tracker,free,2024-03-25,1,2024-03-26 22:00:00,1,2024-03-29 10:00:00,0,,0,
10390,UK,sensor,pro,2024-04-19,1,2024-04-19 22:00:00,1,2024-04-22 17:00:00,0,,0,
10391,UK,sensor,pro,2024-06-04,1,2024-06-04 18:00:00,1,2024-06-06 16:00:00,1,2024-06-09 08:00:00,0,
10392,US,gateway,pro,2024-03-21,1,2024-03-22 01:00:00,1,2024-03-24 14:00:00,0,,0,
10393,US,sensor,free,2024-03-23,0,2024-03-25 19:00:00,0,,0,,0,
10394,US,sensor,free,2024-01-13,1,2024-01-13 19:00:00,0,,0,,0,
10395,DE,sensor,free,2024-02-14,1,2024-02-14 21:00:00,1,2024-02-16 04:00:00,0,,0,
10396,US,sensor,pro,2024-02-03,1,2024-02-05 02:00:00,1,2024-02-06 09:00:00,0,,0,
10397,US,tracker,enterprise,2024-06-30,1,2024-07-01 00:00:00,1,2024-07-02 13:00:00,1,2024-07-02 18:00:00,0,
10398,US,sensor,pro,2024-02-02,1,2024-02-04 13:00:00,1,2024-02-05 03:00:00,1,2024-02-06 01:00:00,1,2024-02-06 21:00:00
10399,US,tracker,free,2024-04-20,1,2024-04-22 12:00:00,1,2024-04-25 07:00:00,1,2024-04-26 05:00:00,1,2024-04-27 07:00:00
10400,IN,gateway,free,2024-05-23,1,2024-05-25 03:00:00,1,2024-05-26 19:00:00,0,,0,
10401,DE,sensor,free,2024-02-12,1,2024-02-14 02:00:00,0,,0,,0,
10402,IN,sensor,free,2024-04-03,1,2024-04-05 09:00:00,1,2024-04-07 06:00:00,1,2024-04-07 15:00:00,1,2024-04-09 11:00:00
10403,DE,gateway,free,2024-05-10,1,2024-05-12 21:00:00,0,,0,,0,
10404,DE,sensor,free,2024-03-31,1,2024-03-31 14:00:00,0,,0,,0,
10405,FR,sensor,free,2024-02-28,1,2024-02-29 00:00:00,0,,0,,0,
10406,DE,sensor,free,2024-05-07,1,2024-05-07 10:00:00,0,,0,,0,
10407,IN,gateway,free,2024-05-27,1,2024-05-29 21:00:00,1,2024-06-01 12:00:00,0,,0,
10408,US,gateway,pro,2024-04-27,1,2024-04-28 21:00:00,0,,0,,0,
10409,US,sensor,free,2024-06-08,1,2024-06-10 06:00:00,1,2024-06-11 14:00:00,0,,0,
10410,DE,gateway,free,2024-05-28,1,2024-05-28 11:00:00,1,2024-05-31 01:00:00,0,,0,
10411,UK,gateway,pro,2024-02-15,1,2024-02-17 18:00:00,1,2024-02-18 06:00:00,1,2024-02-21 02:00:00,1,2024-02-24 01:00:00
10412,UK,sensor,pro,2024-04-29,1,2024-04-30 17:00:00,0,,0,,0,
